Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
GRASO_155	39.1462669915422	8.379636093428633	4.116248239445388	2.6187807213203156	1.8519542369388877	1.4988526848189796	1.241438393588025	1.0211472547807652	0.8879540170370754	10.257828930350273	3.2465239552730325	5.98166755979153	2.060506160421001	3.843845870328261	1.615977282493633	12.231371608442116
GRASO_156	27.597806811727864	8.924711740001529	4.302040210626318	2.6592363942072184	1.8667868214294638	1.5021676878764423	1.217105660272729	1.0345679794397422	0.8769703145252947	10.673840512701819	3.51615267092992	7.1826514494734175	2.7183814681771468	6.3228648835650825	2.460174321360532	17.144541073685495
GRASO_157	45.46736041378853	8.79769522749724	3.8146002580364553	2.469605078062954	1.7410772927771427	1.310576537541278	1.0741896247485465	0.9408515747959247	0.7749803871655013	9.259743859996114	2.990327771877681	5.584704589290216	2.028336899199635	3.6100483905000202	1.0198208867164307	9.116081208006499
GRASO_158	40.26508040570568	9.013006233842127	4.111683055786742	2.567398295241288	1.9535305942789418	1.4865661853307321	1.1950608269420373	1.0197582915307175	0.8339438474086587	10.401572483758466	3.190866830480362	6.060206959578408	2.158134145256946	4.311618012314867	0.8252679026305418	10.606305929913336
GRASO_159	41.262112908772686	8.576235042504363	4.396516217009941	2.793329421198406	2.0918057270131913	1.6267926043750984	1.3738910335604144	1.090371985624509	0.9505576617952727	11.338358057390462	3.334290458007035	6.060312110774988	1.9582034890442053	3.530651480638425	1.2011849722793353	8.415386830011785
GRASO_160	39.325317103125116	8.254223753412612	4.291791032210508	2.834947048085801	2.14927357944307	1.6308284481203725	1.4399149471564892	1.1779556795898232	0.9988241318172651	12.072415827523947	3.7538209291038784	6.520409886031674	2.1141684246160075	4.207506972492305	1.079570096477191	8.149032140794231
GRASO_161	39.80968309926516	9.05946076151955	4.074765106053242	2.6005770882505113	1.7947056179190635	1.4088675377031152	1.0782741853699362	0.9530086984162923	0.799730957813329	10.027244554618006	3.2863481858828836	6.168095874309341	2.372172791067574	4.588527560699938	1.288021393666057	10.690516587445968
GRASO_162	39.871465236630705	8.919566515603632	4.256979435665988	2.775672036358982	2.0860368111677885	1.6447905413104802	1.3776242092983748	1.1149788549933821	1.0118100067842413	11.509073058880256	3.596983104314871	6.37941296182925	2.314974963077321	4.660564009070281	1.505963726470305	6.974104528544162
GRASO_163	36.56246093305019	8.051524967868684	4.076442530891185	2.7330327638881777	2.013851721177112	1.5228714155226692	1.351774347837575	1.0918595893187313	0.9680667896150073	11.744107303771074	3.8296395257977838	7.231157888292887	2.8320108905526116	5.644441501042283	1.5668842291379732	8.779873602235812
GRASO_164	39.91916877619231	7.729057788408186	3.7451622978321395	2.4655156168074583	1.8677799520058658	1.3875861258070137	1.1806018982521675	1.000259591787483	0.8702230342541106	10.449043587736634	3.5632354500982606	7.208915254067438	3.224290491124293	5.626136154727277	1.5303926000758314	8.232631380823456
GRASO_165	37.93332270119089	8.351146545489271	4.27283668577787	2.9253931723527313	2.0503331089465338	1.7130045415203556	1.3705863932928557	1.1369240796167477	1.0566670931476514	12.470148269185941	3.908813510164609	7.084985936890169	2.5740203488223528	5.139102004276575	1.69536906904332	6.317346540282124
GRASO_166	40.38969060138499	8.512217020339186	4.172580175010519	2.742609653879224	2.107280461653928	1.6002393489098539	1.3097056849681663	1.051134155541996	0.9353715101103414	11.353233340232542	3.6402296346958596	6.513930284036541	2.5460736826772354	4.622265663818095	1.2987955994988343	7.204643183242676
GRASO_167	30.30959689920628	11.734403975348387	5.517517347108848	2.8614409769358793	1.860602981542497	1.3818678741774157	1.074773332283179	0.8311092931175317	0.7168330149985535	8.253253494586057	2.5258521804509995	5.029576121167034	2.0700773285685217	4.923080298887051	1.3464740126672694	19.563540868954572
GRASO_168	39.637454942958136	8.070266831680371	3.975571554332871	2.520719096562476	1.8843983575444014	1.4659559861891933	1.1999624499527786	0.9603885940142172	0.8598708876522903	10.184586486176043	3.2788787137922686	6.121029320604233	2.357152391412006	4.424040433058288	1.4444153130811417	11.615308640989157
GRASO_169	20.418629678311024	5.793763963983042	2.707556066145702	1.6940255367133288	1.2169602023474382	0.9721098881924363	0.8120473962220813	0.6958971242744387	0.5887977014278154	8.206529873378415	3.166197712859424	7.719548945275088	3.702007518335263	9.07095545697007	3.4787754452024062	29.75619749036217
GRASO_170	47.56856304041942	9.451533787774203	4.6419238169238355	2.990805681672541	2.0350229265299595	1.664503064625257	1.3810111897507127	1.1110969268064839	0.9233518859341237	10.390523114186458	2.9149090438195318	4.948088830948474	1.384353731514428	2.588028889824931	0.8982896378910613	5.107994431378538
GRASO_171	49.180956719150885	9.22459605123026	4.6188646816755465	2.987025418648848	2.1586367212305015	1.7069699178518107	1.2951463006184862	1.087717700741147	0.9199751790206219	10.47904774410009	2.823455208891409	4.590084368516911	1.382792442276083	2.5227947851321333	0.7995778592666182	4.222358901648636
GRASO_172	34.39580343007839	9.060943876323147	4.286009914707684	2.6284187453986356	1.9499914782724381	1.5394961751415401	1.2621844543852136	1.0631418669029176	0.9383096405046714	10.853366133336353	3.2985016155895908	6.12637861031296	2.398826549285352	4.527751672335095	1.5072540486771764	14.163621788748681
GRASO_173	46.533275111778735	9.18346420410449	3.9703644917997294	2.4682203336279738	1.8833238132807624	1.3799968779914489	1.1792933952220253	0.9505136802857497	0.8050650248107671	9.081495822623395	2.5788363705712936	4.967974654993097	1.8458786028757006	4.016294514865751	1.4283122834567248	7.72769081771254
GRASO_174	55.4772450415927	10.956635698775175	4.839597943540356	2.9973192288450936	2.1360808962446356	1.5592975745839681	1.3275645040346313	1.029273159213156	0.9245342836147659	9.485414528447649	2.2716406638739266	3.56227926230799	0.8667053859456373	1.1406314358975604	0.18737253575209886	1.2384078573306958
GRASO_175	41.15618772787648	9.312374807521712	4.264821852358496	2.7391384785314705	1.9267320752709	1.4748279961323716	1.154763812919274	1.0714433348091816	0.8759747932237433	10.713793681606736	3.2705488541807375	5.993387097562241	2.1407330848769757	4.089299185357508	1.1823521582627319	8.633621059509121
GRASO_176	48.53772078187301	10.538011753286318	4.530777969888447	2.6574216937767847	1.8003579378463561	1.412402198817762	1.1231139693845835	0.9506308238356048	0.7598674300830189	8.650193340034532	2.536934128670792	4.105294262967292	1.2651186942206434	3.219942703090928	1.174423503821387	6.737788808402385
GRASO_177	57.03033363944295	9.858296092763885	4.316649695036273	2.480625762847135	1.7080319737217127	1.307335536352228	0.9896379389673255	0.8390298572787983	0.6444372456031825	7.433378501844326	1.9107405994639644	2.9854600597282914	1.169825583240784	2.14137084423715	0.7186265665879432	4.466220102884214
GRASO_178	55.49920839333192	9.686987741856855	4.4178530024348195	2.670240440659887	1.9224967821551593	1.4561203428129188	1.1705327258332818	0.9823349522104726	0.8273104219864263	8.882324678802565	2.3325248540819183	3.460627118093057	0.9940539452230625	1.8918412635916864	0.4872433755717791	3.31829996135392
GRASO_179	59.244550744290336	10.41836830452348	4.1066824851251145	2.341786520505143	1.529174772543187	1.153914596648104	0.8113022570175263	0.717279721970402	0.6137410288324094	5.983151532637184	1.810916403442447	3.5032434411646927	1.1579279560382758	2.006470576221586	0.8921180771635198	3.7093715818763897
GRASO_180	50.341667296646506	8.990605165227686	4.044479343404237	2.4601778563057324	1.7475683608191086	1.3289309129973288	1.1155626038739088	0.871503784063916	0.757724436748502	9.05733026703819	2.652028634367297	4.757821272284205	1.6210494636564783	2.8900174038888538	1.1776961211521915	6.185837077526035
HIGADO_01	28.809244080804703	6.852706841875804	3.7180900408634705	2.6122063581632573	1.9444593497778537	1.5474148945766544	1.2834424444362955	1.133527112320242	0.9643725664647902	13.630996139865204	5.399161431355162	11.981498633554757	4.429201442091989	7.234204726137914	2.274594265008832	6.184879672703221
HIGADO_02	25.297771079260382	6.30331638787998	3.560831175298087	2.4446460586229533	1.8494601304327392	1.5229957463642445	1.246058357999513	1.160343380199415	0.9584247920418296	13.825277526572414	5.605524583162047	12.361398869346337	4.829081024732373	8.945018083677963	2.774443202968407	7.315409601441471
HIGADO_03	25.167842627951444	6.16456234714028	3.49742740011511	2.522529908807873	1.9168424678250413	1.5497920936241572	1.2184590925463878	1.0518375507674684	0.9591495690726065	13.976050689872107	5.704550789210926	12.339469839228242	4.726777790392699	8.471630132568793	3.1266647525325904	7.606412948344343
HIGADO_04	27.561948233688543	6.318641962797328	3.5278003629073025	2.3707060077027835	1.7266437238069001	1.4080027788259175	1.185853557696629	1.019526866661081	0.8650539990701915	13.103367650128838	5.068435825221971	11.508778899855896	4.433575784765444	7.716141750455385	2.454951154046407	9.730571442369246
HIGADO_05	27.615467354853564	6.953790517359919	3.8241773127675383	2.6285691835839606	1.993635101216749	1.6493005502218308	1.3083242042460028	1.1748462572391514	0.9908906668989073	14.600804165939065	5.820433608305442	12.489017098306364	4.711801931791569	7.951406367641164	2.412481919233112	3.8750537603956867
HIGADO_06	26.722861124782355	6.497619478515973	3.500885404815647	2.5324444212129253	1.8757606331295342	1.572521252119758	1.2951162157857339	1.0876601892692683	0.9188547399696743	14.017590365334245	5.7488093083131995	12.610317611637308	4.947728445411265	8.8879851726479	2.2558812270120137	5.52796441004321
HIGADO_07	23.875092010117758	5.914648217848393	3.4816489750025723	2.3837137868671654	1.8009490006895061	1.4853507271346238	1.2705625735661867	1.1083403487754506	0.9569289183616827	13.627181861488346	5.496064720296996	12.517700576577214	4.981814287076445	9.429256070791478	3.006229488413861	8.664518436992402
HIGADO_08	23.92348680248	5.763989393800474	3.2722808882785093	2.2648399276858338	1.690386244081534	1.4032664189846868	1.1383814526862706	1.053771824174155	0.9579264053093364	13.297230035898721	5.590866431853621	13.074698746147412	5.4572432851771335	11.083923613405382	2.8350878114587212	7.19262071857834
HIGADO_09	28.785876039256443	6.660727114036	3.4866209071937937	2.417741460653093	1.841000601103688	1.4649731870067475	1.2069328038076437	1.0327497964129295	0.8920239905383631	12.76009968617097	5.339376570597273	12.176709586831027	4.914511229123848	8.161690579046324	2.4098698748319056	6.44909657339013
HIGADO_10	25.59880279377124	5.783411520130671	3.3006546449961287	2.273932259839547	1.6787455508894304	1.3922652399316287	1.1482063931890367	0.9875051723275723	0.8533946864651096	12.63991376158221	5.054903621451639	11.712494706707512	4.416120001076607	9.142551220700561	3.1628431726578294	10.854255254283238
HIGADO_11	27.344606301749668	6.473596761014459	3.530945329891935	2.416554005615849	1.8018340567180966	1.3744684592404184	1.2669374161089506	1.0325821458703972	0.9058996796013373	12.79276259695543	5.1887383996827445	11.986390304492964	4.550011549788959	8.696066314687126	2.4984460285204153	8.140160650061304
HIGADO_12	25.251084798731586	5.874839781241745	3.288772681788511	2.263826355428187	1.739079731546745	1.3694964090609607	1.141891914212161	0.9915044886790042	0.8664069193554157	13.083394267826137	5.524729759143618	12.51815500623475	5.023042364352644	9.843614170918498	2.7581979181958585	8.461963433284298
HIGADO_13	23.16625863334241	5.947369055185233	3.369078343532756	2.3394659298960505	1.7310155166406092	1.4197535036382702	1.2179437101118344	1.0877306705468321	0.8968313831115398	13.359963078591628	5.423098059199965	12.132663279947922	4.583184500967458	9.147854069523529	3.6277163936814523	10.55007387208257
HIGADO_14	23.691414739039367	5.99205981091494	3.3910490609840442	2.3780287480332367	1.7608644714321282	1.434048318065642	1.2405168012276833	1.0450364047489353	0.9148245440203047	13.255702655870504	5.303196002406669	11.638236189803267	4.259911076910427	8.637666656590227	3.5710264177112467	11.486418102241508
HIGADO_15	24.099476037121562	6.022300463735974	3.4171859650365612	2.356364142670059	1.7594417243339402	1.486639276356457	1.216079375655784	1.0514463836004662	0.9033268667470802	13.215210566277289	5.384632890457855	11.621327434979374	4.414416945338292	8.821326975966095	3.2168973397115606	11.013927612011845
HIGADO_16	23.723868354674156	5.837186907556506	3.2490013211520923	2.2350103486251633	1.7526573387080888	1.4433649084459657	1.1665880349098787	0.9724105519040573	0.8599845699916998	13.00254526247051	5.263581139544834	11.779634219203668	4.737965399660502	8.88614713906829	3.554681373317651	11.53537313076672
HIGADO_17	24.009660722701028	5.9858224078288345	3.401068135035551	2.3566916731483545	1.7593269837571517	1.4793361297865608	1.2778744133385112	1.0488821660330527	0.9340413390798061	13.362156905937047	5.640585449879991	13.027253810846275	5.2875323506404985	9.649579924142344	2.766867956241818	8.013319631603089
HIGADO_18	21.0936035169854	5.294086322370662	3.0014675176148127	2.0750991774880085	1.6338782675151684	1.317931620694234	1.124227051901764	0.9391104747559815	0.8064894282309147	12.390499084324818	5.2006839251410755	12.536883436268468	5.325971104286516	10.735525530209813	3.7528143148592714	12.771729227353381
HIGADO_19	25.67371777836432	6.53935387909569	3.6055346458007222	2.4681806583041577	1.8424643559930565	1.5319275992463282	1.3169386485566648	1.0883920395683886	0.9383943786839581	13.46129692491431	5.479436443225408	12.024426046798846	4.463901922740476	8.584629266309332	3.1029336977032895	7.878471714695221
HIGADO_20	29.19962910047739	6.767742920509677	3.6813402750498248	2.4850760166722825	1.8330082031198107	1.5227862105046654	1.230323543760681	1.1334101268903465	0.9777459867422872	13.573805386649388	5.367027080814997	10.68886495542987	4.030794483270488	7.690387372415068	2.637059128987746	7.180999208705501
HIGADO_21	22.929586828722915	5.963334781738696	3.3044837111529715	2.386166994717721	1.8110455891426298	1.4871499500849992	1.2503607601475144	1.1115072367808079	0.8959129085020483	13.655636115073449	5.429310150942163	12.267788976861286	4.7480056432486375	9.624506262805804	3.0047785473816804	10.130425542696457
HIGADO_22	26.65581642785888	6.5270801517058	3.563845453282699	2.459254430147932	1.8207056214598278	1.4537576910012662	1.2510032865047536	1.024174546664932	0.9166923606218423	13.055160080621024	5.170005568235436	11.184991238798709	4.535337762647475	8.609943341156082	3.2596227735698395	8.512609265723475
HIGADO_23	26.015048065621656	6.31391802189588	3.5262556110535095	2.4545689636446357	1.8818516165812178	1.5356111220557447	1.2642654038377978	1.0771798623750675	0.9558810725306744	13.501828674809365	5.346576997429104	11.301077444728215	4.202404150913643	8.582121455400511	2.918448357071798	9.122963180051306
HIGADO_24	22.922378662663036	5.918584385377777	3.2729231148612543	2.348376571007017	1.7945445151240125	1.491516181555904	1.245937480913163	1.0948447542438013	0.937531304876061	13.574939583586614	5.456786396396573	11.983059963022127	4.524767686936044	8.947673716771229	2.8888015493305517	11.59733413333509
HIGADO_25	31.14773877515169	7.341000234432638	3.9997173895467935	2.6770169288815926	2.0844833265617497	1.6268909166813517	1.376822376630895	1.2664495049446651	1.0546321453558571	14.780643250855096	5.712691293210676	11.905113886864461	4.2813203559562005	6.589730386250898	1.7765949713484341	2.3791542573270674
HIGADO_26	30.36920152383707	7.384314225351749	3.9312891345756564	2.650131547709409	2.0639539077678575	1.6460597229010665	1.4008458459428512	1.1739473264746725	1.0361403421391446	14.517666480933277	5.559314236905209	12.023287911975517	4.355448588803315	7.0208534171361245	1.336440768545852	3.53110501900123
HIGADO_27	25.865412638724152	6.544237759313294	3.718470373840669	2.604177812855516	2.0694104892739036	1.6981067334023774	1.3359212768238866	1.0978365780922026	0.9899961788733711	14.806150865422332	5.936121854936065	13.111677354829887	5.025732301977328	8.60021301747492	2.556200748408795	4.040334015751449
HIGADO_28	29.278042817072564	7.275023360664612	4.037484010006286	2.714533936644599	2.042835116982313	1.6431639108134566	1.3854961229757863	1.1679995882199525	1.0149797371658034	14.926761250261142	5.799329737041464	11.658392852192911	4.442304142250113	7.103269074658813	2.056587763969641	3.4537965790806076
HIGADO_29	29.369944363807686	6.902246642351201	3.767996123613581	2.5250013759503314	1.9549420117329808	1.4782304059034972	1.2859918759987394	1.1384068381702646	0.9451620795062109	13.842557529158217	5.299147203854311	11.498235374834461	4.487572696473454	7.52119589944461	2.1694877695825094	5.813881809618271
HIGADO_30	27.698271655563843	6.73905611851023	3.823671497585037	2.6232786632455176	1.925353587926927	1.5931794129756347	1.4019411426735344	1.1616907748772747	1.0461125998636907	14.272316295964352	5.624913856453289	11.47480118442938	4.2371792376950355	7.600839202448652	3.0005282051872615	5.776866564600206
HIGADO_31	31.323453533366152	7.0564419370857845	3.860634339356208	2.5570013460212015	1.9812464863620662	1.6061385379133923	1.2937036346582866	1.14031275976496	1.0117802111741685	14.428354926336716	5.461460174591482	11.1084981982615	4.0685861392086355	6.81076768359744	1.7844590330574346	4.507161059244632
HIGADO_32	30.04388149355945	7.142298486118763	3.938314177202408	2.725944982872236	2.0760215782279685	1.6760523449391551	1.3812673100088126	1.211807950424884	1.0318152602233843	14.99463231075278	5.6716379810778	11.716379915727009	4.337713631672573	7.156905688397987	1.9868710408514896	2.908455847943351
HIGADO_33	26.419518967811122	6.5836286464382	3.620422667527422	2.4621504532769856	1.8730133290522448	1.5426487892266894	1.2984100062993742	1.158986512357487	1.015186031671622	14.019225062762992	5.625833855569012	12.108538261782158	4.652224458073121	7.817794180600673	2.6255951405338696	7.176823637016888
HIGADO_34	24.45482709306646	6.179712454314981	3.409244311047103	2.418400940768548	1.82288091547849	1.5342273307329024	1.3195837465736775	1.1097924372572978	0.9377058966310994	13.767102623805695	5.51164409323721	12.036235287566601	4.628009945259575	9.186108959754522	3.0285393551960125	8.655984609310066
HIGADO_35	26.46119775938343	6.727126188989257	3.6151492632339672	2.4991034640678964	1.8258902515382893	1.5151097131404092	1.2851153678093703	1.0165002168504154	0.9450871620075907	13.251025898222471	5.1683886520023945	11.847584901391908	4.560134665897398	8.441682547089496	2.089713754000865	8.751190194374855
HIGADO_36	25.065077214399018	6.5278091439436015	3.5627667188676257	2.4719785498814053	1.9227410500765867	1.4849852293272212	1.3156457611370174	1.0655112284777917	0.9946244660685379	13.88976403701574	5.649760793341738	12.3884437316811	4.486528338964025	8.561239653805247	2.8651343404749547	7.747989742538432
